ID,PID,description,name,generation,imageURL,shinyImageURL,weight,type1,type2,height,maxCP,attack,defense,stamina,fleeRate,captureRate,rarity,buddyDistance,pokedexEntry,candyEvolve,legendary,weatherBoost,
"329","330"," <p> <strong>Pokemon GO Flygon</strong> is a <span class=""type ground"">ground</span> <span class=""type dragon"">dragon</span> type with <strong>2458 MAX CP</strong>.<br> Flygon best moveset is <strong>Dragon Tail and Dragon Claw</strong>.<br> Flygon is vulnerable to <a href=""/type/ice"">Ice</a>, <a href=""/type/dragon"">Dragon</a>, <a href=""/type/fairy"">Fairy</a> type moves.<br> Flygon is boosted by Clear and Wind weather.<br> <span class=""counters-short-description""> </span> ","Flygon","3","https://db.pokemongohub.net/images/pokemon//normal-animated/330.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/330.gif","82.00 kg","GROUND","DRAGON","2.01 m","2458","205","168","160","5.00%","5.00%","unknown","5 KM","Flygon whips up a sandstorm by flapping its wings. The wings create a series of notes that sound like singing. Because the “singing” is the only thing that can be heard in a sandstorm, this Pokemon is said to be the desert spirit.","-","No","Clear, Wind"
"330","331"," <p> <strong>Pokemon GO Cacnea</strong> is a <span class=""type grass"">grass</span> type with <strong>1080 MAX CP</strong>.<br> Cacnea best moveset is <strong>Poison Sting and Grass Knot</strong>.<br> Cacnea is vulnerable to <a href=""/type/bug"">Bug</a>, <a href=""/type/fire"">Fire</a>, <a href=""/type/flying"">Flying</a>, <a href=""/type/poison"">Poison</a>, <a href=""/type/ice"">Ice</a> type moves.<br> Cacnea is boosted by Clear weather.<br> It takes  50  candy to evolve!<br> ","Cacnea","3","https://db.pokemongohub.net/images/pokemon//normal-animated/331.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/331.gif","51.30 kg","GRASS"," ","0.41 m","1080","156","74","100","10.00%","50.00%","unknown","3 KM","The more arid and harsh the environment, the more pretty and fragrant a flower Cacnea grows. This Pokemon battles by wildly swinging its thorny arms.","50","No","Clear, </td>"
"331","332"," <p> <strong>Pokemon GO Cacturne</strong> is a <span class=""type grass"">grass</span> <span class=""type dark"">dark</span> type with <strong>2092 MAX CP</strong>.<br> Cacturne best moveset is <strong>Sucker Punch and Grass Knot</strong>.<br> Cacturne is vulnerable to <a href=""/type/bug"">Bug</a>, <a href=""/type/fire"">Fire</a>, <a href=""/type/flying"">Flying</a>, <a href=""/type/poison"">Poison</a>, <a href=""/type/ice"">Ice</a>, <a href=""/type/fairy"">Fairy</a>, <a href=""/type/fighting"">Fighting</a> type moves.<br> Cacturne is boosted by ","Cacturne","3","https://db.pokemongohub.net/images/pokemon//normal-animated/332.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/332.gif","77.40 kg","GRASS","DARK","1.30 m","2092","221","115","140","6.00%","20.00%","unknown","3 KM","If a traveler is going through a desert in the thick of night, Cacturne will follow in a ragtag group. The Pokemon are biding their time, waiting for the traveler to tire and become incapable of moving.","-","No","Clear, Fog"
"332","333"," <p> <strong>Pokemon GO Swablu</strong> is a <span class=""type normal"">normal</span> <span class=""type flying"">flying</span> type with <strong>722 MAX CP</strong>.<br> Swablu best moveset is <strong>Peck and Aerial Ace</strong>.<br> Swablu is vulnerable to <a href=""/type/rock"">Rock</a>, <a href=""/type/ice"">Ice</a>, <a href=""/type/electric"">Electric</a> type moves.<br> Swablu is boosted by PartlyCloudy and Wind weather.<br> It takes  400  candy to evolve!<br> <span class=""counters-short-description""> ","Swablu","3","https://db.pokemongohub.net/images/pokemon//normal-animated/333.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/333.gif","1.20 kg","NORMAL","FLYING","0.41 m","722","76","139","90","10.00%","50.00%","unknown","1 KM","Swablu loves to make things clean. If it spots something dirty, it will wipe and polish it with its cottony wings. If its wings become dirty, this Pokemon finds a stream and showers itself.","400","No","PartlyCloudy, Wind"
"333","334"," <p> <strong>Pokemon GO Altaria</strong> is a <span class=""type dragon"">dragon</span> <span class=""type flying"">flying</span> type with <strong>1868 MAX CP</strong>.<br> Altaria best moveset is <strong>Dragon Breath and Sky Attack</strong>.<br> Altaria is vulnerable to <a href=""/type/ice"">Ice</a>, <a href=""/type/dragon"">Dragon</a>, <a href=""/type/fairy"">Fairy</a>, <a href=""/type/rock"">Rock</a> type moves.<br> Altaria is boosted by Wind weather.<br> <span class=""counters-short-description""> ","Altaria","3","https://db.pokemongohub.net/images/pokemon//normal-animated/334.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/334.gif","20.60 kg","DRAGON","FLYING","1.09 m","1868","141","208","150","6.00%","20.00%","unknown","1 KM","Altaria sings in a gorgeous soprano. Its wings are like cotton clouds. This Pokemon catches updrafts with its buoyant wings and soars way up into the wild blue yonder.","-","No","Wind, </td>"
"334","335"," <p> <strong>Pokemon GO Zangoose</strong> is a <span class=""type normal"">normal</span> type with <strong>2214 MAX CP</strong>.<br> Zangoose best moveset is <strong>Shadow Claw and Close Combat</strong>.<br> Zangoose is vulnerable to <a href=""/type/fighting"">Fighting</a> type moves.<br> Zangoose is boosted by PartlyCloudy weather.<br> <span class=""counters-short-description""> </span> </p> <ul> <li> ","Zangoose","3","https://db.pokemongohub.net/images/pokemon//normal-animated/335.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/335.gif","40.30 kg","NORMAL"," ","1.30 m","2214","222","124","146","9.00%","30.00%","unknown","3 KM","Zangoose usually stays on all fours, but when angered, it gets up on its hind legs and extends its claws. This Pokemon shares a bitter rivalry with Seviper that dates back over generations.","-","No","PartlyCloudy, </td>"
"335","336"," <p> <strong>Pokemon GO Seviper</strong> is a <span class=""type poison"">poison</span> type with <strong>1928 MAX CP</strong>.<br> Seviper best moveset is <strong>Poison Jab and Poison Fang</strong>.<br> Seviper is vulnerable to <a href=""/type/ground"">Ground</a>, <a href=""/type/psychic"">Psychic</a> type moves.<br> Seviper is boosted by Cloudy weather.<br> <span class=""counters-short-description""> </span> </p> <ul> ","Seviper","3","https://db.pokemongohub.net/images/pokemon//normal-animated/336.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/336.gif","52.50 kg","POISON"," ","2.69 m","1928","196","118","146","9.00%","30.00%","unknown","3 KM","Seviper's swordlike tail serves two purposes—it slashes foes and douses them with secreted poison. This Pokemon will not give up its long-running blood feud with Zangoose.","-","No","Cloudy, </td>"
"336","337"," <p> <strong>Pokemon GO Lunatone</strong> is a <span class=""type rock"">rock</span> <span class=""type psychic"">psychic</span> type with <strong>2245 MAX CP</strong>.<br> Lunatone best moveset is <strong>Confusion and Rock Slide</strong>.<br> Lunatone is vulnerable to <a href=""/type/grass"">Grass</a>, <a href=""/type/ground"">Ground</a>, <a href=""/type/steel"">Steel</a>, <a href=""/type/water"">Water</a>, <a href=""/type/bug"">Bug</a>, <a href=""/type/dark"">Dark</a>, <a href=""/type/ghost"">Ghost</a> type moves.<br> Lunatone is boosted by ","Lunatone","3","https://db.pokemongohub.net/images/pokemon//normal-animated/337.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/337.gif","168.00 kg","ROCK","PSYCHIC","0.99 m","2245","178","163","180","9.00%","30.00%","unknown","3 KM","Lunatone becomes active around the time of the full moon. Instead of walking, it moves by floating in midair. The Pokemon's intimidating red eyes cause all those who see it to become transfixed with fear.","-","No","PartlyCloudy, Wind"
"337","338"," <p> <strong>Pokemon GO Solrock</strong> is a <span class=""type rock"">rock</span> <span class=""type psychic"">psychic</span> type with <strong>2245 MAX CP</strong>.<br> Solrock best moveset is <strong>Confusion and Solar Beam</strong>.<br> Solrock is vulnerable to <a href=""/type/grass"">Grass</a>, <a href=""/type/ground"">Ground</a>, <a href=""/type/steel"">Steel</a>, <a href=""/type/water"">Water</a>, <a href=""/type/bug"">Bug</a>, <a href=""/type/dark"">Dark</a>, <a href=""/type/ghost"">Ghost</a> type moves.<br> Solrock is boosted by ","Solrock","3","https://db.pokemongohub.net/images/pokemon//normal-animated/338.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/338.gif","154.00 kg","ROCK","PSYCHIC","1.19 m","2245","178","163","180","9.00%","30.00%","unknown","3 KM","Sunlight is the source of Solrock's power. It is said to possess the ability to read the emotions of others. This Pokemon gives off intense heat while rotating its body.","-","No","PartlyCloudy, Wind"
"338","339"," <p> <strong>Pokemon GO Barboach</strong> is a <span class=""type water"">water</span> <span class=""type ground"">ground</span> type with <strong>716 MAX CP</strong>.<br> Barboach best moveset is <strong>Water Gun and Mud Bomb</strong>.<br> Barboach is vulnerable to <a href=""/type/grass"">Grass</a> type moves.<br> Barboach is boosted by Rain and Clear weather.<br> It takes  50  candy to evolve!<br> <span class=""counters-short-description""> </span> </p> ","Barboach","3","https://db.pokemongohub.net/images/pokemon//normal-animated/339.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/339.gif","1.90 kg","WATER","GROUND","0.41 m","716","93","83","100","10.00%","50.00%","unknown","1 KM","Barboach's body is covered with a slimy film. If a foe grabs it, this Pokemon just slips out of the enemy's grip. This Pokemon grows weak if the slimy coating dries up.","50","No","Rain, Clear"
"339","340"," <p> <strong>Pokemon GO Whiscash</strong> is a <span class=""type water"">water</span> <span class=""type ground"">ground</span> type with <strong>1991 MAX CP</strong>.<br> Whiscash best moveset is <strong>Water Gun and Mud Bomb</strong>.<br> Whiscash is vulnerable to <a href=""/type/grass"">Grass</a> type moves.<br> Whiscash is boosted by Rain and Clear weather.<br> <span class=""counters-short-description""> </span> </p> <ul> ","Whiscash","3","https://db.pokemongohub.net/images/pokemon//normal-animated/340.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/340.gif","23.60 kg","WATER","GROUND","0.89 m","1991","151","142","220","6.00%","20.00%","unknown","1 KM","If Whiscash goes on a wild rampage, it sets off a quake-like tremor with a radius of over three miles. This Pokemon has the ability to predict real earthquakes.","-","No","Rain, Clear"
"340","341"," <p> <strong>Pokemon GO Corphish</strong> is a <span class=""type water"">water</span> type with <strong>1107 MAX CP</strong>.<br> Corphish best moveset is <strong>Bubble and Bubble Beam</strong>.<br> Corphish is vulnerable to <a href=""/type/electric"">Electric</a>, <a href=""/type/grass"">Grass</a> type moves.<br> Corphish is boosted by Rain weather.<br> It takes  50  candy to evolve!<br> <span class=""counters-short-description""> </span> </p> ","Corphish","3","https://db.pokemongohub.net/images/pokemon//normal-animated/341.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/341.gif","11.50 kg","WATER"," ","0.61 m","1107","141","113","86","10.00%","50.00%","unknown","3 KM","Corphish catches prey with its sharp claws. It has no likes or dislikes when it comes to food—it will eat anything. This Pokemon has no trouble living in filthy water.","50","No","Rain, </td>"
"341","342"," <p> <strong>Pokemon GO Crawdaunt</strong> is a <span class=""type water"">water</span> <span class=""type dark"">dark</span> type with <strong>2317 MAX CP</strong>.<br> Crawdaunt best moveset is <strong>Waterfall and Night Slash</strong>.<br> Crawdaunt is vulnerable to <a href=""/type/electric"">Electric</a>, <a href=""/type/grass"">Grass</a>, <a href=""/type/bug"">Bug</a>, <a href=""/type/fairy"">Fairy</a>, <a href=""/type/fighting"">Fighting</a> type moves.<br> Crawdaunt is boosted by Rain and Fog weather.<br> ","Crawdaunt","3","https://db.pokemongohub.net/images/pokemon//normal-animated/342.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/342.gif","32.80 kg","WATER","DARK","1.09 m","2317","224","156","126","6.00%","20.00%","unknown","3 KM","Crawdaunt molts (sheds) its shell regularly. Immediately after molting, its shell is soft and tender. Until the shell hardens, this Pokemon hides in its streambed burrow to avoid attack from its foes.","-","No","Rain, Fog"
"342","343"," <p> <strong>Pokemon GO Baltoy</strong> is a <span class=""type ground"">ground</span> <span class=""type psychic"">psychic</span> type with <strong>676 MAX CP</strong>.<br> Baltoy best moveset is <strong>Confusion and Dig</strong>.<br> Baltoy is vulnerable to <a href=""/type/grass"">Grass</a>, <a href=""/type/ice"">Ice</a>, <a href=""/type/water"">Water</a>, <a href=""/type/bug"">Bug</a>, <a href=""/type/dark"">Dark</a>, <a href=""/type/ghost"">Ghost</a> type moves.<br> Baltoy is boosted by Clear and Wind ","Baltoy","3","https://db.pokemongohub.net/images/pokemon//normal-animated/343.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/343.gif","21.50 kg","GROUND","PSYCHIC","0.51 m","676","77","131","80","10.00%","50.00%","unknown","3 KM","As soon as it spots others of its kind, Baltoy congregates with them and then begins crying noisily in unison. This Pokemon sleeps while cleverly balancing itself on its one foot.","50","No","Clear, Wind"
"343","344"," <p> <strong>Pokemon GO Claydol</strong> is a <span class=""type ground"">ground</span> <span class=""type psychic"">psychic</span> type with <strong>1782 MAX CP</strong>.<br> Claydol best moveset is <strong>Confusion and Earthquake</strong>.<br> Claydol is vulnerable to <a href=""/type/grass"">Grass</a>, <a href=""/type/ice"">Ice</a>, <a href=""/type/water"">Water</a>, <a href=""/type/bug"">Bug</a>, <a href=""/type/dark"">Dark</a>, <a href=""/type/ghost"">Ghost</a> type moves.<br> Claydol is boosted by Clear and Wind ","Claydol","3","https://db.pokemongohub.net/images/pokemon//normal-animated/344.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/344.gif","108.00 kg","GROUND","PSYCHIC","1.50 m","1782","140","236","120","6.00%","20.00%","unknown","3 KM","Claydol is an enigma that appeared from a clay statue made by an ancient civilization dating back 20,000 years. This Pokemon shoots beams from both its hands.","-","No","Clear, Wind"
"344","345"," <p> <strong>Pokemon GO Lileep</strong> is a <span class=""type rock"">rock</span> <span class=""type grass"">grass</span> type with <strong>1181 MAX CP</strong>.<br> Lileep best moveset is <strong>Infestation and Grass Knot</strong>.<br> Lileep is vulnerable to <a href=""/type/fighting"">Fighting</a>, <a href=""/type/steel"">Steel</a>, <a href=""/type/bug"">Bug</a>, <a href=""/type/ice"">Ice</a> type moves.<br> Lileep is boosted by PartlyCloudy and Clear weather.<br> It takes  50  candy to evolve!<br> ","Lileep","3","https://db.pokemongohub.net/images/pokemon//normal-animated/345.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/345.gif","23.80 kg","ROCK","GRASS","0.99 m","1181","105","154","132","10.00%","50.00%","unknown","3 KM","Lileep is an ancient Pokemon that was regenerated from a fossil. It remains permanently anchored to a rock. From its immobile perch, this Pokemon intently scans for prey with its two eyes.","50","No","PartlyCloudy, Clear"
"345","346"," <p> <strong>Pokemon GO Cradily</strong> is a <span class=""type rock"">rock</span> <span class=""type grass"">grass</span> type with <strong>2081 MAX CP</strong>.<br> Cradily best moveset is <strong>Infestation and Grass Knot</strong>.<br> Cradily is vulnerable to <a href=""/type/fighting"">Fighting</a>, <a href=""/type/steel"">Steel</a>, <a href=""/type/bug"">Bug</a>, <a href=""/type/ice"">Ice</a> type moves.<br> Cradily is boosted by PartlyCloudy and Clear weather.<br> <span class=""counters-short-description""> ","Cradily","3","https://db.pokemongohub.net/images/pokemon//normal-animated/346.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/346.gif","60.40 kg","ROCK","GRASS","1.50 m","2081","152","198","172","6.00%","20.00%","unknown","3 KM","Cradily's body serves as an anchor, preventing it from being washed away in rough seas. This Pokemon secretes a strong digestive fluid from its tentacles.","-","No","PartlyCloudy, Clear"
"346","347"," <p> <strong>Pokemon GO Anorith</strong> is a <span class=""type rock"">rock</span> <span class=""type bug"">bug</span> type with <strong>1310 MAX CP</strong>.<br> Anorith best moveset is <strong>Struggle Bug and Ancient Power</strong>.<br> Anorith is vulnerable to <a href=""/type/steel"">Steel</a>, <a href=""/type/water"">Water</a>, <a href=""/type/rock"">Rock</a> type moves.<br> Anorith is boosted by PartlyCloudy and Rain weather.<br> It takes  50  candy to evolve!<br> <span class=""counters-short-description""> ","Anorith","3","https://db.pokemongohub.net/images/pokemon//normal-animated/347.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/347.gif","12.50 kg","ROCK","BUG","0.71 m","1310","176","100","90","10.00%","50.00%","unknown","3 KM","Anorith is said to be a type of Pokemon predecessor, with eight wings at the sides of its body. This Pokemon swam in the primordial sea by undulating these eight wings.","50","No","PartlyCloudy, Rain"
"347","348"," <p> <strong>Pokemon GO Armaldo</strong> is a <span class=""type rock"">rock</span> <span class=""type bug"">bug</span> type with <strong>2675 MAX CP</strong>.<br> Armaldo best moveset is <strong>Fury Cutter and Rock Blast</strong>.<br> Armaldo is vulnerable to <a href=""/type/steel"">Steel</a>, <a href=""/type/water"">Water</a>, <a href=""/type/rock"">Rock</a> type moves.<br> Armaldo is boosted by PartlyCloudy and Rain weather.<br> <span class=""counters-short-description""> </span> ","Armaldo","3","https://db.pokemongohub.net/images/pokemon//normal-animated/348.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/348.gif","68.20 kg","ROCK","BUG","1.50 m","2675","222","183","150","6.00%","20.00%","unknown","3 KM","Armaldo is a Pokemon species that became extinct in prehistoric times. This Pokemon is said to have walked on its hind legs, which would have been more convenient for life on land.","-","No","PartlyCloudy, Rain"
"348","349"," <p> <strong>Pokemon GO Feebas</strong> is a <span class=""type water"">water</span> type with <strong>220 MAX CP</strong>.<br> Feebas best moveset is <strong>Tackle and Mirror Coat</strong>.<br> Feebas is vulnerable to <a href=""/type/electric"">Electric</a>, <a href=""/type/grass"">Grass</a> type moves.<br> Feebas is boosted by Rain weather.<br> It takes  100  candy to evolve!<br> <span class=""counters-short-description""> </span> </p> ","Feebas","3","https://db.pokemongohub.net/images/pokemon//normal-animated/349.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/349.gif","7.40 kg","WATER"," ","0.61 m","220","29","102","40","15.00%","70.00%","unknown","5 KM","While Feebas's body is in tatters, it has a hardy and tenacious life force that enables it to live anywhere. However, this Pokemon is also slow and dimwitted, making it an easy catch.","100","No","Rain, </td>"
"349","350"," <p> <strong>Pokemon GO Milotic</strong> is a <span class=""type water"">water</span> type with <strong>2967 MAX CP</strong>.<br> Milotic best moveset is <strong>Waterfall and Surf</strong>.<br> Milotic is vulnerable to <a href=""/type/electric"">Electric</a>, <a href=""/type/grass"">Grass</a> type moves.<br> Milotic is boosted by Rain weather.<br> <span class=""counters-short-description""> </span> </p> <ul> ","Milotic","3","https://db.pokemongohub.net/images/pokemon//normal-animated/350.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/350.gif","162.00 kg","WATER"," ","6.20 m","2967","192","242","190","7.00%","10.00%","unknown","5 KM","Milotic live at the bottom of large lakes. When this Pokemon's body glows a vivid pink, it releases a pulsing wave of energy that brings soothing calm to troubled hearts.","-","No","Rain, </td>"
"350","351"," <p> <strong>Pokemon GO Castform</strong> is a <span class=""type normal"">normal</span> type with <strong>1486 MAX CP</strong>.<br> Castform best moveset is <strong>Tackle and Stomp</strong>.<br> Castform is vulnerable to <a href=""/type/fighting"">Fighting</a> type moves.<br> Castform is boosted by PartlyCloudy weather.<br> <span class=""counters-short-description""> </span> </p> <ul> <li> ","Castform","3","https://db.pokemongohub.net/images/pokemon//normal-animated/351.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/351.gif","0.80 kg","NORMAL"," ","0.30 m","1486","139","139","140","10.00%","30.00%","unknown","5 KM","Castform borrows the power of nature to transform itself into the guises of the sun, rain, and snow-clouds. This Pokemon's feelings change with the weather.","-","No","PartlyCloudy, </td>"
"351","352"," <p> <strong>Pokemon GO Kecleon</strong> is a <span class=""type normal"">normal</span> type with <strong>1924 MAX CP</strong>.<br> Kecleon best moveset is <strong>Lick and Foul Play</strong>.<br> Kecleon is vulnerable to <a href=""/type/fighting"">Fighting</a> type moves.<br> Kecleon is boosted by PartlyCloudy weather.<br> <span class=""counters-short-description""> </span> </p> <ul> <li> ","Kecleon","3","https://db.pokemongohub.net/images/pokemon//normal-animated/352.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/352.gif","22.00 kg","NORMAL"," ","0.99 m","1924","161","212","120","10.00%","30.00%","unknown","5 KM","Kecleon alters its body coloration to blend in with its surroundings, allowing it to sneak up on its prey unnoticed. Then it lashes out with its long, stretchy tongue to instantly ensnare the unsuspecting target.","-","No","PartlyCloudy, </td>"
"352","353"," <p> <strong>Pokemon GO Shuppet</strong> is a <span class=""type ghost"">ghost</span> type with <strong>872 MAX CP</strong>.<br> Shuppet best moveset is <strong>Feint Attack and Ominous Wind</strong>.<br> Shuppet is vulnerable to <a href=""/type/dark"">Dark</a>, <a href=""/type/ghost"">Ghost</a> type moves.<br> Shuppet is boosted by Fog weather.<br> It takes  50  candy to evolve!<br> <span class=""counters-short-description""> </span> </p> ","Shuppet","3","https://db.pokemongohub.net/images/pokemon//normal-animated/353.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/353.gif","2.30 kg","GHOST"," ","0.61 m","872","138","66","88","10.00%","40.00%","unknown","3 KM","Shuppet grows by feeding on dark emotions, such as vengefulness and envy, in the hearts of people. It roams through cities in search of grudges that taint people.","50","No","Fog, </td>"
"353","354"," <p> <strong>Pokemon GO Banette</strong> is a <span class=""type ghost"">ghost</span> type with <strong>2073 MAX CP</strong>.<br> Banette best moveset is <strong>Shadow Claw and Shadow Ball</strong>.<br> Banette is vulnerable to <a href=""/type/dark"">Dark</a>, <a href=""/type/ghost"">Ghost</a> type moves.<br> Banette is boosted by Fog weather.<br> <span class=""counters-short-description""> </span> </p> <ul> ","Banette","3","https://db.pokemongohub.net/images/pokemon//normal-animated/354.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/354.gif","12.50 kg","GHOST"," ","1.09 m","2073","218","127","128","7.00%","20.00%","unknown","3 KM","A cursed energy permeated the stuffing of a discarded and forgotten plush doll, giving it new life as Banette. The Pokemon's energy would escape if it were to ever open its mouth.","-","No","Fog, </td>"
"354","355"," <p> <strong>Pokemon GO Duskull</strong> is a <span class=""type ghost"">ghost</span> type with <strong>523 MAX CP</strong>.<br> Duskull best moveset is <strong>Hex and Ominous Wind</strong>.<br> Duskull is vulnerable to <a href=""/type/dark"">Dark</a>, <a href=""/type/ghost"">Ghost</a> type moves.<br> Duskull is boosted by Fog weather.<br> It takes  50  candy to evolve!<br> <span class=""counters-short-description""> </span> </p> ","Duskull","3","https://db.pokemongohub.net/images/pokemon//normal-animated/355.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/355.gif","15.00 kg","GHOST"," ","0.79 m","523","70","162","40","10.00%","40.00%","unknown","3 KM","Duskull wanders lost among the deep darkness of midnight. There is an oft-told admonishment given to misbehaving children that this Pokemon will spirit away bad children who earn scoldings from their mothers.","50","No","Fog, </td>"
"355","356"," <p> <strong>Pokemon GO Dusclops</strong> is a <span class=""type ghost"">ghost</span> type with <strong>1335 MAX CP</strong>.<br> Dusclops best moveset is <strong>Hex and Shadow Punch</strong>.<br> Dusclops is vulnerable to <a href=""/type/dark"">Dark</a>, <a href=""/type/ghost"">Ghost</a> type moves.<br> Dusclops is boosted by Fog weather.<br> <span class=""counters-short-description""> </span> </p> <ul> ","Dusclops","3","https://db.pokemongohub.net/images/pokemon//normal-animated/356.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/356.gif","30.60 kg","GHOST"," ","1.60 m","1335","124","234","80","7.00%","20.00%","unknown","3 KM","Dusclops absorbs anything, however large the object may be. This Pokemon hypnotizes its foe by waving its hands in a macabre manner and by bringing its single eye to bear. The hypnotized foe is made to do Dusclops's bidding.","-","No","Fog, </td>"
"356","357"," <p> <strong>Pokemon GO Tropius</strong> is a <span class=""type grass"">grass</span> <span class=""type flying"">flying</span> type with <strong>1846 MAX CP</strong>.<br> Tropius best moveset is <strong>Razor Leaf and Leaf Blade</strong>.<br> Tropius is vulnerable to <a href=""/type/fire"">Fire</a>, <a href=""/type/flying"">Flying</a>, <a href=""/type/poison"">Poison</a>, <a href=""/type/ice"">Ice</a>, <a href=""/type/rock"">Rock</a> type moves.<br> Tropius is boosted by Clear and Wind weather.<br> ","Tropius","3","https://db.pokemongohub.net/images/pokemon//normal-animated/357.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/357.gif","100.00 kg","GRASS","FLYING","2.01 m","1846","136","165","198","10.00%","30.00%","unknown","5 KM","Children of the southern tropics eat as snacks the fruit that grows in bunches around the neck of Tropius. This Pokemon flies by flapping the leaves on its back as if they were wings.","-","No","Clear, Wind"
"357","358"," <p> <strong>Pokemon GO Chimecho</strong> is a <span class=""type psychic"">psychic</span> type with <strong>2095 MAX CP</strong>.<br> Chimecho best moveset is <strong>Extrasensory and Psyshock</strong>.<br> Chimecho is vulnerable to <a href=""/type/bug"">Bug</a>, <a href=""/type/dark"">Dark</a>, <a href=""/type/ghost"">Ghost</a> type moves.<br> Chimecho is boosted by Wind weather.<br> <span class=""counters-short-description""> </span> </p> ","Chimecho","3","https://db.pokemongohub.net/images/pokemon//normal-animated/358.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/358.gif","1.00 kg","PSYCHIC"," ","0.61 m","2095","175","174","150","10.00%","30.00%","unknown","5 KM","In high winds, Chimecho cries as it hangs from a tree branch or the eaves of a building using a suction cup on its head. This Pokemon plucks berries with its long tail and eats them.","-","No","Wind, </td>"
"358","359"," <p> <strong>Pokemon GO Absol</strong> is a <span class=""type dark"">dark</span> type with <strong>2280 MAX CP</strong>.<br> Absol best moveset is <strong>Snarl and Dark Pulse</strong>.<br> Absol is vulnerable to <a href=""/type/bug"">Bug</a>, <a href=""/type/fairy"">Fairy</a>, <a href=""/type/fighting"">Fighting</a> type moves.<br> Absol is boosted by Fog weather.<br> <span class=""counters-short-description""> </span> </p> ","Absol","3","https://db.pokemongohub.net/images/pokemon//normal-animated/359.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/359.gif","47.00 kg","DARK"," ","1.19 m","2280","246","120","130","10.00%","50.00%","unknown","5 KM","Absol has the ability to foretell the coming of natural disasters. It lives in a harsh, rugged mountain environment. This Pokemon very rarely ventures down from the mountains.","-","No","Fog, </td>"
"359","360"," <p> <strong>Pokemon GO Wynaut</strong> is a <span class=""type psychic"">psychic</span> type with <strong>503 MAX CP</strong>.<br> Wynaut best moveset is <strong>Counter and Mirror Coat</strong>.<br> Wynaut is vulnerable to <a href=""/type/bug"">Bug</a>, <a href=""/type/dark"">Dark</a>, <a href=""/type/ghost"">Ghost</a> type moves.<br> Wynaut is boosted by Wind weather.<br> It takes  25  candy to evolve!<br> <span class=""counters-short-description""> </span> ","Wynaut","3","https://db.pokemongohub.net/images/pokemon//normal-animated/360.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/360.gif","14.00 kg","PSYCHIC"," ","0.61 m","503","41","86","190","10.00%","30.00%","unknown","3 KM","Wynaut gather on moonlit nights to play by squeezing up against each other. By being squeezed, this Pokemon gains endurance and is trained to dole out powerful counterattacks.","25","No","Wind, </td>"
"360","361"," <p> <strong>Pokemon GO Snorunt</strong> is a <span class=""type ice"">ice</span> type with <strong>772 MAX CP</strong>.<br> Snorunt best moveset is <strong>Powder Snow and Avalanche</strong>.<br> Snorunt is vulnerable to <a href=""/type/fighting"">Fighting</a>, <a href=""/type/rock"">Rock</a>, <a href=""/type/steel"">Steel</a>, <a href=""/type/fire"">Fire</a> type moves.<br> Snorunt is boosted by Snow weather.<br> It takes  50  candy to evolve!<br> <span class=""counters-short-description""> ","Snorunt","3","https://db.pokemongohub.net/images/pokemon//normal-animated/361.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/361.gif","16.80 kg","ICE"," ","0.71 m","772","95","95","100","10.00%","50.00%","unknown","3 KM","Snorunt survives by eating only snow and ice. Old folklore claims that a house visited by this Pokemon is sure to prosper for many generations to come.","50","No","Snow, </td>"
